clases;Varianza_aX;Varianza_aY;Varianza_aZ;Varianza_gX;Varianza_gY;Varianza_gZ;Suelo
3707;0.02554336;0.10403776;9129376308;490898810.7;710967625.4;4064583407;3
3708;0.00559484;0.05797785;0.00590025;1066874414;1360555559;12231701689;3
3709;0.02503301;0.02219681;2942394378;893280212.2;3616869787;35203338321;3
3710;0.01269516;0.06166104;0.00988636;205744404.1;1643950308;2562147353;3
3711;0.02143216;9278276778;0.00297581;681474690.4;1419201004;13585488456;3
3712;0.0086744;0.03181716;2373776608;408303584.9;2653556301;17466986186;3
3713;0.00829276;1021691542;0.01188129;673691526.2;644782130.9;9329111026;3
3714;0.01519364;9538807181;0.00417989;826765794.5;1282379713;7290514838;3
3715;0.0266684;0.06518521;2898901819;527982404.1;5817756873;26229365921;3
3716;0.01935056;9440195753;0.00352925;752650521.4;949083292.9;23882783542;3
3717;0.09170541;0.24713061;313129362;2133065441;5832821296;23689034981;3
3718;0.02970241;0.10145301;1028795844;878801672.7;1479628217;5099952490;3
3719;0.00607869;0.17231144;1661860628;1101126782;324793619.5;18014891685;3
3720;0.00829136;0.11476681;0.0045392;259145535.7;384372284.5;13814434784;3
3721;0.00673161;2983108542;0.00324976;1271739983;403490230.8;34956206303;3
3722;0.00903444;9564535173;0.00858856;1777080333;243259831.6;12262772143;3
3723;0.01853916;0.33280196;9094103528;1232616026;78223120.02;8201135858;3
3724;0.00959704;0.10469469;1157625581;706684057.7;625274683.5;19189139875;3
3725;0.02535861;0.06509124;1061836046;1187766306;2101809885;35188361091;3
3726;0.00725009;0.05155429;0.00347041;1248572379;1381223120;24927841635;3
3727;0.10606281;0.36047829;1133488084;1861377993;1468040143;16447179095;3
3728;0.01968264;0.15678216;2226437393;975630175.6;1171773570;4684549582;3
3729;0.00767941;9643101285;0.00935129;644676724.8;1528477003;43529993919;3
3730;0.02181364;0.06653749;2600724449;720564945.7;4328125997;18512733477;3
3731;0.01451316;9989009265;0.01010469;1075832063;1223938023;10508252346;3
3732;0.00899201;9649322979;0.0042276;1429686205;1897505323;6291598147;3
3733;0.01493544;0.06678456;1772825046;289144456.7;2333443135;17835138871;3
3734;0.01125589;9078135527;0.00986084;1205812460;712524927.8;21259650756;3
3735;0.03079501;0.27644869;0.00613461;2391945994;943106083;12711512332;3
3736;0.02687929;0.18858264;996409301;876853802.7;1025925147;10186183003;3
3737;0.00643645;1119316787;1812064569;2110528760;453417027.4;34616627880;3
3738;0.00665345;0.22992784;0.02636104;6928323389;329689915;15681555399;3
3739;0.02851004;0.1787786;1203035168;1971754718;533014495.9;4879683616;3
3740;0.00433816;1002431128;2217053719;5152439970;113553526.8;31749623306;3
3741;0.01246136;0.05653689;0.01690624;4956113413;328156367.8;24378035115;3
3742;0.01260665;0.05966689;1765715409;1077818653;781708655.7;31239251940;3
3743;0.02378761;9293950457;0.04368781;7380609703;429930932.2;17256922518;3
3744;0.02716636;9507770698;0.01297209;3140129776;731961856.8;8256763056;3
3745;0.00778121;1665751349;0.00437044;2409510328;2790528954;18054812884;3
3746;0.03029196;0.13206524;0.00817729;4021362977;3225790677;38833877658;3
3747;0.00964256;1779732778;1600246435;633901856.7;128499274;44646918062;3
3748;0.02117756;9032159476;9985159504;2897325982;1153816265;27182093465;3
3749;0.02652864;0.24539404;0.01870725;1241780674;514348444.8;3583607579;3
3750;0.00345421;2762111243;1077501294;1841838859;572288914.6;21547312803;3
3751;0.01290076;0.14176744;0.00995436;1994833227;1828465486;33945290918;3
3752;0.00353684;0.0256668;2601921025;630673630.4;136403820.6;19316778866;3
3753;0.04437929;0.27916956;164447793;1305046890;1071065161;11203427391;3
3754;0.01631009;0.2865792;1019237386;1310984580;362158520.9;7587345157;3
3755;0.00724041;0.00821104;239552479;762405375.8;233787970;24649427924;3
3756;0.01703884;0.10578369;0.00978984;1774746852;2233457960;32372197839;3
3757;0.01487909;0.08323509;9257128019;1748630262;1781691311;8487181937;3
3758;0.02111896;0.17130581;0.01078301;685598382.2;1302234257;7005111630;3
3759;0.0278074;0.10361796;2589393157;269973138.8;1204185104;17176429878;3
3760;0.00226765;0.005501;2596988926;829998616;131384648;13966283380;3
3761;0.02877856;0.14581096;9056310032;782060108.2;588564249.3;13045231672;3
3762;0.03511545;0.08442684;0.00208224;536152098.8;364552479.8;1601507388;3
3763;0.00275756;0.01622756;2456123251;263186349.9;40646837.07;8286577220;3
3764;0.01573184;0.04633329;0.00308825;1344972832;596459223;20053163254;3
3765;0.00506889;0.04548841;1616450854;1500589121;1341597463;8827152968;3
3766;0.04296341;0.14885225;0.00913441;1173657944;1068066119;6022249236;3
3767;0.02620436;0.06163044;2320887988;104576622.1;1084301835;11180069680;3
3768;0.00257481;0.0222968;2503698542;100199650.3;153841320;24576610142;3
3769;0.02510416;0.07178381;1796571577;2037582926;632789949.2;17384416425;3
3770;0.00995044;0.19843809;905693687;1976149220;130101615;3399994389;3
3771;0.01337741;2577691375;0.01044796;1189284496;725611307.8;14965475890;3
3772;0.00886649;0.00926776;3085705091;516018838.1;1749498211;9525253409;3
3773;0.01530801;0.04794481;2198000791;363952867.3;612055314.5;9552091538;3
3774;0.06106416;0.12583764;9128727576;859385567.7;700251300.7;5684407778;3
3775;0.00924649;0.02210841;1850399273;333256434.2;387323304.6;7451506303;3
3776;0.01090149;0.03273389;2271459314;822622615.6;490157901.2;28796924901;3
3777;0.02957456;0.11493356;8985024903;1554993084;549717018.1;12369001159;3
3778;0.02351681;0.12605005;9165372957;336103689;319746665.2;4344849254;3
3779;0.00625981;0.07067784;0.00481969;522386774.8;1099885483;18880799942;3
3780;0.019578;0.0407888;2555113745;224956300.8;1589965052;19074630148;3
3781;0.0055272;0.04994141;9513133538;338311719.3;392289536.8;2673934931;3
3782;0.02677481;0.10472656;0.00175669;531735262.6;690832127.1;3435742811;3
3783;0.01657804;0.02820005;2468831451;196185531.5;469480078.1;8339078510;3
3784;0.00337644;0.04961544;932878542;267662494.4;444590984.6;16829627538;3
3785;0.05148624;0.07961384;2022284155;544444676;1284976041;4840601314;3
3786;0.03166389;0.06700045;1794446782;689295497.5;1060698545;6356670984;3
3787;0.00639961;0.03079576;0.00108941;747247938.8;140450940.4;27564226240;3
3788;0.03041249;0.0642574;2289457726;654668327.2;1052696275;11727232713;3
3789;0.02508164;0.11454124;9201692055;259245915;810553246.4;2860137199;3
3790;0.00486481;0.06150965;0.00231289;893620389;302225205.9;19597888646;3
3791;0.02646105;0.01611824;1689539105;974840235.2;2825655972;16772584696;3
3792;0.00608985;0.10261469;0.00275064;325895770.5;1001298520;5898147444;3
3793;0.02093029;0.09041424;0.00307916;622683389.1;1141025867;3498554614;3
3794;0.00911865;0.01660429;2876041601;192985978.7;2734948450;13101150852;3
3795;0.00298029;1700427506;0.00659136;931250694.8;1242373519;43112120124;3
3796;0.09011764;0.16787284;2205747802;1324562676;1765681546;13612557189;3
3797;0.0299554;0.05645249;2322589209;651933626.5;1050629538;8709796292;3
3798;0.00156949;0.02717736;0.00302169;2735905847;363497108.8;32102615134;3
3799;0.04703476;0.07894489;2336998257;2055580926;2400149672;14024414405;3
3800;0.02194265;0.11810909;9495125157;792902171.2;699815218.1;4456284404;3
3801;0.01418496;1044843711;0.00764884;582892677.2;1308566730;18229702080;3
3802;0.01440136;0.03135421;1697805396;357126933.8;2372311138;25601956122;3
3803;0.00782036;0.03748276;9220626188;1889655625;1798035819;25248477236;3
3804;0.04690596;0.12853369;0.00259509;693837667.2;441356904.6;3212777639;3
3805;0.01829664;0.04728076;2541147603;358356007;799422151.5;8397681193;3
3806;0.00354861;0.02932625;0.00504836;351350125.2;561041118.9;28737301967;3
3807;0.05613776;0.12270749;2348790269;1256797493;758868967;12220955479;3
3808;0.04380316;0.06612961;1648769599;229171845.9;305280691.2;2528833901;3
3809;0.00162696;0.0101288;903718854;60762312.65;91362698.04;19309914335;3
3810;0.07385356;0.0899766;1155571083;1733868328;2263983421;24393017269;3
3811;0.01037025;0.14494624;0.00416936;514702184.6;897705909.7;5648246566;3
3812;0.01217476;0.08623441;0.0025104;713540085.2;720818355.2;6707101684;3
3813;0.02031256;0.02445361;2803307846;216632376.4;4322557713;20092993442;3
3814;0.01119769;0.05141669;909374121;362036907.4;1119935113;17365729927;3
3815;0.11656796;0.17805765;179604818;922929127;1484844245;8721200375;3
3816;0.02663096;0.04843169;2219268327;693822572.5;841009821;7114906388;3
3817;0.00731796;0.01531376;0.00425341;260562379.5;238808776.9;18288990746;3
3818;0.07676709;0.14302189;227239474;1003310674;1232761276;9952167467;3
3819;0.02010724;0.10362949;180226092;387199304.9;708142941.6;6758310488;3
3820;0.00257204;0.00900356;0.00198129;891601779.8;985886364.2;23383885074;3
3821;0.02139489;0.05245544;2591969617;1901095863;1967271699;21994426841;3
3822;0.00718604;0.0243478;9736176781;279413916.1;313752829.3;842207605.4;3
3823;0.02245949;0.04216681;9274321716;1400237529;757925559.9;18987967653;3
3824;0.03967649;0.04679864;2743577873;798863017;2129876230;27582173188;3
3825;0.00078521;0.0186292;9038461907;972626353.5;707594861.9;14943099418;3
3826;0.0341574;0.08011285;0.00739416;1293245082;718781180.8;2233581209;3
3827;0.05890529;0.04902349;2745725016;650084750.8;1066948213;17911591536;3
3828;0.0029998;0.01770849;0.00368076;335891125.6;451902537.2;29114476291;3
3829;0.04320324;0.08279424;1042231112;1241815732;229335085;5161188344;3
3830;0.04544736;0.05664265;2388932481;463513946.6;299092275.4;8112142714;3
3831;0.00280261;0.018028;9019294639;447131732.2;136207354.3;14957865902;3
3832;0.07823356;0.05697785;3043328009;1603391389;1450791712;15408088294;3
3833;0.0242418;0.03527649;1825451965;444085648.4;212923031.1;5099500382;3
3834;0.003906;0.01545909;0.00208221;150394046.8;354644310.4;29416715478;3
3835;0.03904249;0.06333404;273228.53;1254218991;822042773.2;13459877989;3
3836;0.04223241;0.07318916;1781629927;327614689;1420092580;3563876634;3
3837;0.00422469;0.03924909;0.00471656;594924900.8;368028218;32545863696;3
3838;0.06286524;0.05903901;2876804071;1624995546;1479240064;26444144523;3
3839;0.0288576;0.08774241;167020338;769892479.3;1642229876;863144439.8;3
3840;0.01500149;9006615853;0.00400709;1129830164;1139221852;21884338207;3
3841;0.01929329;0.02079756;2612001584;505388924.4;2358296090;25567479730;3
3842;0.02697384;0.08746709;0.00933224;902850692.2;1480622702;6433247396;3
3843;0.01494444;2260367021;0.007092;2960273455;2225367274;12985101589;3
3844;0.01273949;0.00275521;237020106;845230306.4;3177812766;19326483236;3
3845;0.01846896;0.05098596;1710057672;924508128.9;2836750208;3181027735;3
3846;0.03669484;0.10086664;0.02364109;1496004318;1710465437;8932468765;3
3847;0.03041449;0.04697821;2846493699;1392917006;1566014796;30421135959;3
3848;0.00880464;0.05487161;1655323261;2195242130;1686129834;3990267151;3
3849;0.01810544;0.06228141;1678719878;1548525340;367800322.2;3563818168;3
3850;0.03251184;0.12170469;9476824226;2095664861;3894641377;25671748710;3
3851;0.01657376;2020296169;0.01048716;2046202049;1837193029;14916926314;3
3852;0.04300616;0.16126685;0.00801836;1648749480;2652289957;3610983789;3
3853;0.0182594;0.01408364;2986884039;295231980.5;2328064884;8090337677;3
3854;0.01074349;0.06897445;0.00804985;476352552.6;623632747;1011984444;3
3855;0.01477761;9115623826;0.00250181;631008534.3;2204144696;8957024065;3
3856;0.02680476;0.01487709;2607276661;775919036.4;7088377966;24332558213;3
3857;0.01552449;0.08654904;0.00269829;1101217547;1552278379;3707613181;3
3858;0.00760476;1761948376;0.00529685;1090536018;2037171931;9906299323;3
3859;0.05511441;0.0965158;9274242607;1588616647;2684890808;27204700452;3
3860;0.00600861;0.00918921;254782389;464143038;106929255.7;22103729924;3
3861;0.07204596;0.06678841;1854600735;1151409386;470878815.5;10978947608;3
3862;0.036648;0.04127996;2198583687;1850754098;385053337;4070258933;3
3863;0.00797745;0.02156745;180515546;1349603161;131800438.8;26223529708;3
3864;0.07994776;0.10280229;9165765495;1089102778;1339038343;17298688916;3
3865;0.02860304;0.06989385;2348974225;1103696981;758340217.8;1201992456;3
3866;0.00444441;0.1117178;2406081246;1742428470;276027423.4;16064304708;3
3867;0.01355744;0.09239824;0.01059289;626796668;394957676.2;18523445135;3
3868;0.01277676;0.08310561;1617986276;595779668.2;156213067.4;10277907184;3
3869;0.0055524;0.21111064;0.00397356;1770139292;124340228.3;3290912508;3
3870;0.03446524;0.20808081;2089676864;1374420514;686488251.4;5827478099;3
3871;0.012372;0.03329981;9476212537;1505064562;118045906.1;29853096191;3
3872;0.02607961;0.04337249;9165804064;565118877;1869521297;29551924920;3
3873;0.00597141;2536888523;0.00586905;1444083843;298985122.4;17480754475;3
3874;0.11469401;1167132331;0.01866341;2985909886;3648752320;13910419418;3
3875;0.06066485;0.17694796;0.0092022;1204979290;1325411431;14190511911;3
3876;0.02212041;299168153;0.01350976;3238212739;1776139705;52889553863;3
3877;0.03320629;0.04646729;0.02358305;908349909.7;4840523481;24628067094;3
3878;0.02723781;3425452172;0.03624904;2589119472;1694092245;38882830719;3
3879;0.08094816;1883125499;9368933285;6072971483;2209850662;23539742852;3
3880;0.01626896;1444802135;0.02229644;3551808170;465285387.6;16357250331;3
3881;0.03172461;3420516155;0.01113656;2958075316;2364055555;27088141817;3
3882;0.04572156;0.05268069;261674004;1136450745;5569067096;30707265085;3
3883;0.03180129;2297191442;0.01574536;1560436156;810931871.5;50926102520;3
3884;0.06732864;0.38131309;0.01841809;3988053499;1735572920;24462769313;3
3885;0.01991656;0.08967789;9643366787;456115070.1;511082617.9;4362965749;3
3886;0.00436536;0.02357709;902004345;218696780;189111737.2;22530532834;3
3887;0.02728901;0.11034721;9348269805;886572677.7;441274517.9;3622139942;3
3888;0.03212725;0.07804564;2258345005;539479113.2;808159402;7578354723;3
3889;0.01945205;0.01951061;0.00279725;385396102.2;265503335.8;19560869597;3
3890;0.09501405;0.20394504;9275890079;1460785129;400331851.2;9445785310;3
3891;0.02277936;0.16750001;2209153544;1065869606;1337217736;10008605323;3
3892;0.00793789;0.0109112;0.0024158;497760069.9;1042123667;26765659373;3
3893;0.06023605;0.16833589;914775247;2276724044;1834025938;17640766710;3
3894;0.03826589;0.12260949;9020702327;380752203.1;540498602.3;1734442490;3
3895;0.00675921;0.07073504;0.00211269;465172898.4;727865324.8;10414296075;3
3896;0.03245516;0.05552009;2274829881;1750224490;7175260355;20086858162;3
3897;0.0183616;0.13591921;0.00887821;1009667610;3134619475;13581391372;3
3898;0.05461396;0.23165924;0.005955;1287639072;1302683325;5709584349;3
3899;0.04568224;0.0338198;2336393745;915546545.2;956801634.9;12270476845;3
3900;0.01187156;0.02480704;0.00507804;1796580877;536511735.1;29927635956;3
3901;0.05021265;0.2202628;0.01032409;2590934389;1097242582;7486311920;3
3902;0.06110449;0.13109821;9039333889;1087003124;975616750.2;9261733706;3
3903;0.00612381;0.01142285;905559575;208461166.3;178260697.6;22893579740;3
3904;0.05534981;0.11674284;1000105118;1157700725;1047169444;15187978267;3
3905;0.02987936;0.08717544;2227137993;288020028;132699601.4;1983024666;3
3906;0.00336596;0.037455;0.00098416;553996106.6;308389065;24376099176;3
3907;0.05440196;0.04701009;2741865619;487129759.6;1797556811;23246627846;3
3908;0.02846861;0.10742985;1784621661;923344017.8;853224552.9;3161161156;3
3909;0.01164909;0.05924749;0.00312296;1022953206;651319306.6;9630807531;3
3910;0.01557681;0.01949364;2812596841;719802490.1;1547351627;19685394880;3
3911;0.04611309;0.09699616;0.01062625;779657899.4;2719366610;11670568520;3
3912;0.01994424;0.07414624;0.00454836;547894486.4;1131331066;6094566344;3
3913;0.03983705;0.06265249;2858497158;577270453;4150998976;24691563676;3
3914;0.0112134;0.00590124;0.00869585;187519150.8;2295100418;20428478858;3
3915;0.05402676;0.19221304;173496466;1249965415;2523681827;15263296644;3
3916;0.01851721;0.11289876;2702047993;2144736452;368508010.5;7481217183;3
3917;0.00927704;0.06398485;0.00420249;878773421.8;842060957.8;19826475029;3
3918;0.05058656;0.05737716;9926002207;3588531033;3560355169;35044658113;3
3919;0.00711549;0.03001116;9110207693;978894283.5;532306762.3;8851879076;3
3920;0.00959385;0.07494401;0.0028938;602388287;1109248534;1548324877;3
3921;0.02483545;0.01113456;3002152738;1302096644;5318985361;27754355444;3
3922;0.00897064;0.03216584;2616735216;537269961.9;1002550131;15624281716;3
3923;0.03438201;0.05318545;2321972349;1302804140;934238589.4;2164252023;3
3924;0.04722404;0.04750485;3181570743;2036888187;1100031762;13018538012;3
3925;0.00978224;0.02596321;1660353992;472534604.6;693740219;17545133572;3
3926;0.03771696;0.08563816;2254906339;1082118606;475730379.2;8345097807;3
3927;0.03517825;0.02004244;3328161416;694488124.1;861299586.6;9246015270;3
3928;0.03488616;0.02204981;0.00220484;655132719.7;869073032.1;46935674218;3
3929;0.06250741;0.10774341;2622328019;1430398174;739471904;17101458803;3
3930;0.04602084;0.09291684;9606254052;478794115.2;997317826.4;5169799645;3
3931;0.01790976;0.0260316;2029544714;1840909295;1343505418;18648141061;3
3932;0.01058896;0.00555856;2520023295;653376068.7;1041722777;16011361985;3
3933;0.0196584;0.06686245;0.00321769;887331926.7;1197369438;2205467842;3
3934;0.05071356;0.09258876;1680477991;922787186.4;756126530.2;13651743915;3
3935;0.10663841;0.04480749;222369736;438090334.5;2079681990;15423837869;3
3936;0.00564244;0.01550856;1698150531;526365655.9;291987372;12460214803;3
3937;0.04747805;0.05738009;166070142;1710491099;687303124.8;4899729158;3
3938;0.04045184;0.05078476;2175886859;570444158.5;307498810;7474325578;3
3939;0.00288209;0.00837885;1034408417;439468576.6;318882342.8;11666188606;3
3940;0.06189001;0.09625149;1679796682;1167282479;567176838.5;11753522558;3
3941;0.03843301;0.06835696;276736.86;1165236013;428685073;3090801849;3
3942;0.00491564;0.0120688;2502844716;528822414.9;151987582.6;19201109089;3
3943;0.02770269;0.05407336;2450318733;673291662.6;362935255;12229816805;3
3944;0.03398724;0.04167696;2549588028;913424113.2;266384782.9;1446171720;3
3945;0.00655564;0.00543301;2631571723;481952213.2;150700599.6;10499316583;3
3946;0.04721301;0.03091669;1868791332;477549519.5;284188368.8;8103285381;3
3947;0.04056261;0.02222196;2548024189;593876664.6;519799373.4;4327646553;3
3948;0.00413724;0.02601345;0.00148336;199416937.6;406263150.9;15042887466;3
3949;0.05182829;0.03864681;140203948;1251833548;340829634.3;7852024375;3
3950;0.122361;0.04279264;1793219387;1204680223;767168726.4;8328029419;3
3951;0.00879529;0.01080421;1650486209;298970831.2;127293643.8;7076300918;3
3952;0.08198421;0.06046204;2545826485;2202721281;531117977.6;2936522858;3
3953;0.03251244;0.0138166;2761871615;2374053389;618317442.2;13746842899;3
3954;0.01133284;0.01920025;2242631538;926394418.7;104636249.2;18657979657;3
3955;0.03083389;0.07908384;1069528994;1418985967;572396706.3;2465377996;3
3956;0.03326149;0.01192809;2315032175;566200706.8;651998831.4;12569398698;3
3957;0.00778509;0.03471529;1637300205;539465594.6;279522198.3;6454296330;3
3958;0.09210064;0.05081916;9274403322;1040270771;714839332.1;5329208880;3
3959;0.06088756;0.02926249;2348604223;1006628211;1902991523;20365774044;3
3960;0.00588304;0.01455009;1852708972;276989611;239287875;13239890744;3
3961;0.0879052;0.08212076;0.01422316;1535847703;1084857816;2118637308;3
3962;0.06588985;0.05902156;2390576843;1385029306;1370828467;21024651272;3
3963;0.0064148;0.02394821;1690151421;426943798.6;175372788;18216200667;3
3964;0.07985324;0.08102229;2333482824;2699878174;681029354.4;8446784055;3
3965;0.05213564;0.06705289;2668982037;1638622861;1043229050;14742400635;3
3966;0.00631249;0.00988161;2632963081;411894612.4;153178546.3;16882838255;3
3967;0.04805329;0.07697469;2087242538;1229940315;752607890.6;3790614940;3
3968;0.06482696;0.04653976;0.00815021;970733056.2;519185581.9;9064193645;3
3969;0.00818769;0.01568849;0.00376044;1399767923;511223463.6;20638662926;3
3970;0.09441301;0.15676316;0.00503409;1421044144;1276774098;6966728704;3
3971;0.04938244;0.05736541;1077509575;1218033812;374120104.1;5624093612;3
3972;0.00339585;0.01815125;2621167905;1286177647;343585806;21595146321;3
3973;0.05102849;0.0466978;2190628071;1347744744;896221670.6;14199566286;3
3974;0.04777629;0.03153425;9164636784;1608920648;285486135.9;2504374662;3
3975;0.00916469;0.02877329;2705083141;757135452.8;239009285;13097747204;3
3976;0.06515756;0.04276909;2434889483;3219919278;877970850.9;12708483826;3
3977;0.05811325;0.01561596;1766234753;631879607.5;743068304;9968557595;3
3978;0.00355704;0.01653064;2297177427;604335250.9;176499080.9;18818094741;3
3979;0.07354241;0.06282436;2424666894;1901588078;719602921.9;7748769031;3
3980;0.06381016;0.04401329;9019817138;1166428616;744781298.5;5352869124;3
3981;0.00493904;0.00864296;1637291544;841371881.5;277973219.6;15820147705;3
3982;0.05173949;0.00955164;2875367664;1751927369;383937667.9;9288001977;3
3983;0.05964344;0.01890296;96060494;1413111907;259430251.9;3995640359;3
3984;0.00217661;0.00802981;2329954897;271364103.8;160301762.5;12184423703;3
3985;0.02760549;0.0879308;9439525445;1067053464;644198103.8;17496862157;3
3986;0.0090752;0.04827929;9073963757;1277261042;465915357.2;3305926355;3
3987;0.00392944;0.08921656;9037635511;761170721.1;122876420.5;5000963108;3
3988;0.01600101;0.00941761;0.00629529;475454866;630132366.6;18824898621;3
3989;0.01629145;0.05927229;2196698254;648110384.6;256671395.8;8331880836;3
3990;0.07821961;0.08418289;9074319503;430350421.2;1005187361;8016738720;3
3991;0.0432668;0.02844069;9164178314;488292790.8;567643505.1;8061287865;3
3992;0.00797589;0.04469664;0.00083749;366375529.2;490562924.7;6261024738;3
3993;0.07196864;0.0913888;9238354268;4015330485;714506890;3171745992;3
3994;0.01671929;0.00948456;2449459036;1674837922;1122455035;19475308747;3
3995;0.01108716;0.03552129;0.00081141;716245771.1;528125216;14694258132;3
3996;0.13105144;0.10155904;1949576543;1685319086;1362063504;6916765489;3
3997;0.01316484;0.02384409;3030473121;2042177578;501400072.7;11617729498;3
3998;0.01904869;0.01326901;0.00216696;1158537052;323994351.1;32200419444;3
3999;0.07881429;0.06375085;2385796925;1989070351;697186525;7911266920;3
4000;0.06474425;0.07007644;9141887508;3595288746;21047123013;948491159.6;4
4001;0.07658484;0.03896104;8545434495;3703823060;17177217598;645420392;4
4002;0.07316756;0.02961905;731141807;2623013524;20292385771;254910637.5;4
4003;0.03437976;0.04068644;6765571175;2472178603;16933592519;187682753.6;4
4004;0.05112541;0.0318252;6259532446;2224335319;12789644277;727479997.4;4
4005;0.07255065;0.03060604;618721099;2771152743;15977009632;98303830.04;4
4006;0.06966201;0.02577;4795262397;1990774136;9535241996;318084969.9;4
4007;0.05223276;0.02817756;5254763415;2130911015;9691334587;223607971.5;4
4008;0.0591518;0.02157056;4821326929;1383695281;14063013080;333066958.6;4
4009;0.05922981;0.01769644;4391922508;2003932169;11466018522;452498375.9;4
4010;0.07949901;0.0230922;4640008081;2375358684;11458715066;361636128.7;4
4011;0.06307645;0.02974585;3684922455;2678932961;15186947104;486701524.4;4
4012;0.03698816;0.04636121;5322881569;2768533179;14745028178;822125825;4
4013;0.07745596;0.0638168;5830452463;5386682630;18013054096;760047756.8;4
4014;0.06235816;0.02317104;5100867676;2280324065;14880375979;681303462;4
4015;0.06664876;0.02318341;4881720634;2413961745;15798737325;474256156.2;4
4016;0.04948136;0.0274186;4115281036;2002945983;16645991405;441446030.2;4
4017;0.06037216;0.0170066;4603479421;1693432184;19400678196;840441686.5;4
4018;0.08466761;0.02652904;3987091632;1777387342;18682750654;990156336;4
4019;0.08824781;0.03782521;4714799786;4637376790;28448442224;1446245181;4
4020;0.0847108;0.0464402;5447984753;5745940936;29416799978;2240877657;4
4021;0.10500736;0.03303209;5098125976;4259400421;27077178071;1132480497;4
4022;0.02515656;0.02491929;355954936;3174856553;15342696389;1562673936;4
4023;0.07780916;0.02819201;4329436521;1503189874;13584166674;507736594.6;4
4024;0.09179301;0.02783969;6459075852;5317566175;33416237460;1430942120;4
4025;0.06754289;0.04068145;4763343831;2259689773;24618468782;2326526233;4
4026;0.09319881;0.04279629;6878404119;3059046282;27021175876;735844051.4;4
4027;0.12843364;0.04936801;5421009991;4486340479;34401968567;506261641;4
4028;0.16061445;0.03489696;7005803272;3945956179;40795304461;760037778.6;4
4029;0.08392036;0.02442025;504455575;4519322426;35225598131;647966897.4;4
4030;0.09409944;0.02390409;5151602276;3358676255;29733838319;736809623.5;4
4031;0.04288776;0.03014929;5116141799;5442808002;20469137690;1221425224;4
4032;0.07973605;0.0229724;5108153333;1518818290;17565428126;473844770.8;4
4033;0.10793784;0.02665601;5757083839;5103876306;37742974326;1145773431;4
4034;0.08462309;0.02212721;4748280963;1724935811;29391757259;960550041.2;4
4035;0.09785541;0.04568481;7821529508;1463476612;23512385896;508324064.7;4
4036;0.10210556;0.02837769;560814226;2237036240;27456016017;199188718.8;4
4037;0.09509921;0.01546965;4013003778;1514150273;26108626658;455751192.4;4
4038;0.08646021;0.02108336;4801075617;528038068.8;4769624077;338103783.4;4
4039;0.09593756;0.01636869;5000181201;2394596280;33577843749;724624536.4;4
4040;0.1283762;0.03490069;6223286734;1856972020;26656356262;469597914.9;4
4041;0.14173396;0.03465964;5456961618;2732448249;37959675579;308170187.2;4
4042;0.1362186;0.04079881;5220733291;3121813771;40963045051;520900323;4
4043;0.07825389;0.04585089;4111506133;2644847584;10122895472;498357332.8;4
4044;0.10221876;0.01731;5935193674;4071562666;46201649643;1674698924;4
4045;0.14684521;0.03255676;5445298199;3629077838;26988365650;704908857;4
4046;0.16160401;0.04020341;6827943219;5865869569;44145116813;1068818992;4
4047;0.05109725;0.02679821;3633212418;3382656343;12793693673;823815681.4;4
4048;0.12581585;0.041634;6000701103;938378933.1;28652138707;766322251.8;4
4049;0.09416556;0.04102661;4325545694;3249292930;32234725004;1329112138;4
4050;0.17918521;0.0261728;5851414847;1274233374;27753144360;313269639.7;4
4051;0.20091585;0.04400524;6996108208;647113183.5;37083157443;1405368427;4
4052;0.08008881;0.04417425;4013568808;2122161158;7075397197;252962565.9;4
4053;0.11941316;0.02713764;4900408196;4338125746;38680179669;1119221242;4
4054;1079351383;0.09511896;6426478219;9838094151;29929720792;1005817304;4
4055;0.19134801;0.04381341;5505595775;4597273802;28879667620;303340128.8;4
4056;0.06601129;0.02767209;3570103577;3604736623;31351126217;353804571.1;4
4057;0.07366109;0.01863105;4234774826;1527127677;8881597907;359347033.7;4
4058;0.138932;0.03051889;4756812867;2037929560;20164005526;266835190.2;4
4059;0.13513481;0.0329854;5467337561;1768760155;33045708077;473542685.6;4
4060;0.02696036;0.01253761;3525861094;1669834665;12049395434;229244537.2;4
4061;0.05763824;0.01127801;5743947864;1550818687;3818867203;177347790.2;4
4062;0.06739784;0.00784516;4567104036;2263129392;14626579675;81459114.99;4
4063;0.07690004;0.01489529;3940637629;1709449894;9937862518;636946148.1;4
4064;0.09838869;0.02092904;4238247315;1653831140;19493565614;266857121.5;4
4065;0.08164945;0.03927181;4565158206;2491652447;19700657330;171229702.2;4
4066;0.05024824;0.02866709;4191780716;2094986775;9322514995;492553959.8;4
4067;0.04556721;0.0095858;4242211319;332016889.6;11488387464;174688048;4
4068;0.06462964;0.01866045;4734286237;1174574198;18142528560;179117768.2;4
4069;0.08746909;0.02796821;4824226995;1702874299;16153468992;395624877.1;4
4070;0.08141125;0.0168356;4394952719;940255120;14247139359;291799340.2;4
4071;0.054954;0.02395025;476299.73;2173871962;10044446191;242379876.5;4
4072;0.04840905;0.01712069;3615416675;1396454624;12144923296;98136286.25;4
4073;0.0546608;0.02202625;3747354849;1256154876;3267565257;230926752.2;4
4074;0.03965164;0.02381584;519620289;2987033398;11971855552;332895511.6;4
